advisory_id,MSS OAR Number,Title,Category,Updated,Rating
104469,MSS-OAR-E01-2022:169.1,Red Hat: [RHSA-2022:0043-03] Low: Red Hat OpenShift Enterprise Logging security and bug fix update (5.2.5),Red Hat Linux,2022-01-12T11:50:10.000Z,Kyndryl Advisory
104468,MSS-OAR-E01-2022:168.1,Red Hat: [RHSA-2022:0047-03] Low: Red Hat OpenShift Enterprise Logging security and bug fix update (5.0.11),Red Hat Linux,2022-01-12T11:49:30.000Z,Kyndryl Advisory
104467,MSS-OAR-E01-2022:167.1,Red Hat: [RHSA-2022:0042-03] Low: Red Hat OpenShift Enterprise Logging security and bug fix update (5.1.6),Red Hat Linux,2022-01-12T11:48:07.000Z,Kyndryl Advisory
104465,MSS-OAR-E01-2022:166.1,Red Hat: [RHSA-2022:0044-06] Important: Red Hat OpenShift Enterprise Logging bug fix and security update (5.3.2),Red Hat Linux,2022-01-12T11:46:32.000Z,Kyndryl Advisory
104466,MSS-OAR-E01-2022:165.1,"IBM Tivoli: Security Bulletin: Multiple vulnerabilities in Apache Log4j affect IBM Tivoli Netcool Impact (CVE-2021-45105, CVE-2021-45046)",IBM Tivoli,2022-01-12T11:35:46.000Z,Kyndryl Advisory
104464,MSS-OAR-E01-2022:164.1,"IBM Tivoli: Security Bulletin: Vulnerabilities in Apache Log4j impacts IBM Spectrum Protect Backup-Archive Client and IBM Spectrum Protect for Virtual Environments (CVE-2021-45105, CVE-2021-45046)",IBM Tivoli,2022-01-12T11:32:29.000Z,Kyndryl Advisory
104463,MSS-OAR-E01-2022:163.1,Debian: [SECURITY] [DSA 5041-1] cfrpki security update,Debian,2022-01-12T11:28:40.000Z,Kyndryl Advisory
104462,MSS-OAR-E01-2022:162.1,Debian: [SECURITY] [DSA 5040-1] lighttpd security update,Debian,2022-01-12T11:27:51.000Z,Kyndryl Advisory
104461,MSS-OAR-E01-2022:161.1,Novell: openSUSE-SU-2022:0058-1: important: Security update for MozillaThunderbird,Novell SuSE,2022-01-12T11:25:55.000Z,Kyndryl Advisory
104460,MSS-OAR-E01-2022:160.1,Novell: openSUSE-SU-2022:0011-1: moderate: Security update for jawn,Novell SuSE,2022-01-12T11:24:53.000Z,Kyndryl Advisory
104459,MSS-OAR-E01-2022:159.1,Novell: openSUSE-SU-2022:0056-1: important: Security update for the Linux Kernel,Novell SuSE,2022-01-12T11:24:30.000Z,Kyndryl Advisory
104458,MSS-OAR-E01-2022:158.1,Novell: SUSE-SU-2022:0058-1: important: Security update for MozillaThunderbird,Novell SuSE,2022-01-12T11:23:01.000Z,Kyndryl Advisory
104457,MSS-OAR-E01-2022:157.1,Novell: SUSE-SU-2022:0056-1: important: Security update for the Linux Kernel,Novell SuSE,2022-01-12T11:17:04.000Z,Kyndryl Advisory
104258,MSS-OAR-E01-2021:7311.2,NetApp: CVE-2021-45105 Apache Log4j Vulnerability in NetApp Products,Other Advisories,2022-01-12T09:32:47.000Z,Kyndryl Advisory
102981,MSS-OAR-E01-2021:5960.2,NetApp: August 2021 cURL/libcURL Vulnerabilities in NetApp Products,Other Advisories,2022-01-12T09:19:05.000Z,Kyndryl Advisory
104213,MSS-OAR-E01-2021:7266.2,NetApp: CVE-2021-45046 Apache Log4j Vulnerability in NetApp Products,Other Advisories,2022-01-12T08:50:29.000Z,Kyndryl Advisory
104456,MSS-OAR-E01-2022:156.1,Oracle: [El-errata] ELSA-2022-9011 Important: Oracle Linux Cloud Native Environment 1.1 Unbreakable Enterprise kernel-container security update,Oracle,2022-01-12T06:53:55.000Z,Kyndryl Advisory
104455,MSS-OAR-E01-2022:155.1,Oracle: [El-errata] New Ksplice updates for UEKR4 4.1.12 on OL6 and OL7 (ELBA-2022-9004),Oracle,2022-01-12T06:53:44.000Z,Kyndryl Advisory
104454,MSS-OAR-E01-2022:154.1,Oracle: [El-errata] ELSA-2022-9011 Important: Oracle Linux Cloud Native Environment 1.0 Unbreakable Enterprise kernel-container security update,Oracle,2022-01-12T06:51:38.000Z,Kyndryl Advisory
104439,MSS-OAR-E01-2022:153.1,Oracle: [El-errata] ELBA-2022-0069 Oracle Linux 7 rear bug fix and	enhancement update (aarch64),Oracle,2022-01-12T06:49:02.000Z,Kyndryl Advisory
104453,MSS-OAR-E01-2022:152.1,Oracle: [El-errata] ELBA-2022-0068 Oracle Linux 7 python-virtualenv bug fix and enhancement update,Oracle,2022-01-12T06:48:49.000Z,Kyndryl Advisory
104452,MSS-OAR-E01-2022:151.1,Oracle: [El-errata] ELSA-2022-0059 Moderate: Oracle Linux 7 webkitgtk4 security update,Oracle,2022-01-12T06:48:39.000Z,Kyndryl Advisory
104451,MSS-OAR-E01-2022:150.1,Oracle: [El-errata] ELBA-2022-0069 Oracle Linux 7 rear bug fix and enhancement update,Oracle,2022-01-12T06:48:22.000Z,Kyndryl Advisory
104450,MSS-OAR-E01-2022:149.1,Oracle: [El-errata] ELSA-2022-9010 Important: Oracle Linux 7 Unbreakable Enterprise kernel security update,Oracle,2022-01-12T06:48:09.000Z,Kyndryl Advisory
104449,MSS-OAR-E01-2022:148.1,Oracle: [El-errata] ELBA-2022-0066 Oracle Linux 7 systemd bug fix and enhancement update (aarch64),Oracle,2022-01-12T06:47:56.000Z,Kyndryl Advisory
104448,MSS-OAR-E01-2022:147.1,Oracle: [El-errata] ELSA-2022-9013 Important: Oracle Linux 7 Unbreakable Enterprise kernel-container security update,Oracle,2022-01-12T06:47:31.000Z,Kyndryl Advisory
104447,MSS-OAR-E01-2022:146.1,Oracle: [El-errata] ELBA-2022-0070 Oracle Linux 7 pki-core bug fix and enhancement update (aarch64),Oracle,2022-01-12T06:47:16.000Z,Kyndryl Advisory
104446,MSS-OAR-E01-2022:145.1,Oracle: [El-errata] ELSA-2022-0064 Moderate: Oracle Linux 7 openssl	security update (aarch64),Oracle,2022-01-12T06:47:05.000Z,Kyndryl Advisory
104445,MSS-OAR-E01-2022:144.1,Oracle: [El-errata] ELBA-2022-0060 Oracle Linux 7 perl-DBD-Pg bug fix update (aarch64),Oracle,2022-01-12T06:46:54.000Z,Kyndryl Advisory
104444,MSS-OAR-E01-2022:143.1,Oracle: [El-errata] ELSA-2022-9014 Important: Oracle Linux 7 Unbreakable Enterprise kernel security update,Oracle,2022-01-12T06:46:43.000Z,Kyndryl Advisory
104443,MSS-OAR-E01-2022:142.1,Oracle: [El-errata] ELSA-2022-9005 Important: Oracle Linux 8 httpd:2.4 security update,Oracle,2022-01-12T06:46:32.000Z,Kyndryl Advisory
104442,MSS-OAR-E01-2022:141.1,Oracle: [El-errata] ELBA-2022-0068 Oracle Linux 7 python-virtualenv bug fix and enhancement update (aarch64),Oracle,2022-01-12T06:46:16.000Z,Kyndryl Advisory
104441,MSS-OAR-E01-2022:140.1,Oracle: [El-errata] ELBA-2022-0062 Oracle Linux 7 x3270 bug fix and enhancement update,Oracle,2022-01-12T06:46:05.000Z,Kyndryl Advisory
104440,MSS-OAR-E01-2022:139.1,Oracle: [El-errata] ELBA-2022-0070 Oracle Linux 7 pki-core bug fix and enhancement update,Oracle,2022-01-12T06:45:54.000Z,Kyndryl Advisory
104438,MSS-OAR-E01-2022:138.1,Oracle: [El-errata] ELBA-2022-0067 Oracle Linux 7 cronie bug fix and enhancement update (aarch64),Oracle,2022-01-12T06:45:00.000Z,Kyndryl Advisory
104437,MSS-OAR-E01-2022:137.1,Oracle: [El-errata] ELSA-2022-9013 Important: Oracle Linux 8 Unbreakable Enterprise kernel-container security update,Oracle,2022-01-12T06:44:47.000Z,Kyndryl Advisory
104436,MSS-OAR-E01-2022:136.1,Oracle: [El-errata] ELBA-2022-0061 Oracle Linux 7 unzip bug fix and enhancement update (aarch64),Oracle,2022-01-12T06:42:06.000Z,Kyndryl Advisory
104435,MSS-OAR-E01-2022:135.1,Oracle: [El-errata] ELBA-2022-0060 Oracle Linux 7 perl-DBD-Pg bug fix update,Oracle,2022-01-12T06:41:43.000Z,Kyndryl Advisory
104434,MSS-OAR-E01-2022:134.1,Oracle: [El-errata] ELBA-2022-0061 Oracle Linux 7 unzip bug fix and enhancement update,Oracle,2022-01-12T06:41:32.000Z,Kyndryl Advisory
104433,MSS-OAR-E01-2022:133.1,Oracle: [El-errata] ELSA-2021-9638 Important: Oracle Linux 7 qemu security update (aarch64),Oracle,2022-01-12T06:41:16.000Z,Kyndryl Advisory
104432,MSS-OAR-E01-2022:132.1,Oracle: [El-errata] ELSA-2022-9010 Important: Oracle Linux 7 Unbreakable Enterprise kernel security update (aarch64),Oracle,2022-01-12T06:41:05.000Z,Kyndryl Advisory
104431,MSS-OAR-E01-2022:131.1,Oracle: [El-errata] ELBA-2022-9008 Oracle Linux 8 selinux-policy bug fix	update,Oracle,2022-01-12T06:40:48.000Z,Kyndryl Advisory
104430,MSS-OAR-E01-2022:130.1,Oracle: [El-errata] ELBA-2022-0067 Oracle Linux 7 cronie bug fix and enhancement update,Oracle,2022-01-12T06:40:26.000Z,Kyndryl Advisory
104429,MSS-OAR-E01-2022:129.1,Oracle: [El-errata] ELBA-2022-0066 Oracle Linux 7 systemd bug fix and enhancement update,Oracle,2022-01-12T06:40:08.000Z,Kyndryl Advisory
104428,MSS-OAR-E01-2022:128.1,Oracle: [El-errata] ELSA-2022-9012 Important: Oracle Linux 8 Unbreakable Enterprise kernel security update,Oracle,2022-01-12T06:39:54.000Z,Kyndryl Advisory
104427,MSS-OAR-E01-2022:127.1,Oracle: [El-errata] ELSA-2022-0063 Moderate: Oracle Linux 7 kernel security and bug fix update,Oracle,2022-01-12T06:39:43.000Z,Kyndryl Advisory
104426,MSS-OAR-E01-2022:126.1,Oracle: [El-errata] ELSA-2022-9014 Important: Oracle Linux 6 Extended Lifecycle Support (ELS) Unbreakable Enterprise kernel security update,Oracle,2022-01-12T06:39:31.000Z,Kyndryl Advisory
104425,MSS-OAR-E01-2022:125.1,Oracle: [El-errata] ELSA-2022-9012 Important: Oracle Linux 7 Unbreakable Enterprise kernel security update,Oracle,2022-01-12T06:38:21.000Z,Kyndryl Advisory
104424,MSS-OAR-E01-2022:124.1,Oracle: [El-errata] ELBA-2022-0062 Oracle Linux 7 x3270 bug fix and enhancement update (aarch64),Oracle,2022-01-12T06:38:08.000Z,Kyndryl Advisory
104423,MSS-OAR-E01-2022:123.1,Oracle: [El-errata] ELSA-2022-0064 Moderate: Oracle Linux 7 openssl security update,Oracle,2022-01-12T06:37:53.000Z,Kyndryl Advisory
104422,MSS-OAR-E01-2022:122.1,Oracle: [El-errata] ELBA-2022-9009 Oracle Linux 7 qemu bug fix update	(aarch64),Oracle,2022-01-12T06:37:40.000Z,Kyndryl Advisory
104418,MSS-OAR-E01-2022:118.1,Microsoft January 2022 Security Updates,Microsoft,2022-01-11T17:27:58.000Z,Kyndryl Advisory
104417,MSS-OAR-E01-2022:117.1,"IBM PSIRT: Security Bulletin: Multiple vulnerabilities in Apache Log4j affect the IBM WebSphere Application Server and IBM Security Guardium Key Lifecycle Manager (CVE-2021-4104, CVE-2021-45046, CVE-2021-45105 and CVE-2021-44832)",IBM Tivoli,2022-01-11T12:44:53.000Z,Kyndryl Advisory
104416,MSS-OAR-E01-2022:116.1,"IBM PSIRT: Security Bulletin: Multiple vulnerabilities in Apache Log4j affect the IBM WebSphere Application Server and IBM Security Guardium Key Lifecycle Manager (CVE-2021-4104, CVE-2021-45046, CVE-2021-45105 and CVE-2021-44832)",IBM Other,2022-01-11T12:44:12.000Z,Kyndryl Advisory
104415,MSS-OAR-E01-2022:115.1,Debian: [SECURITY] [DSA 5039-1] wordpress security update,Debian,2022-01-11T10:57:29.000Z,Kyndryl Advisory
104414,MSS-OAR-E01-2022:114.1,Novell: SUSE-SU-2022:0043-1: moderate: Security update for systemd,Novell SuSE,2022-01-11T10:44:00.000Z,Kyndryl Advisory
104413,MSS-OAR-E01-2022:113.1,Novell: SUSE-SU-2022:0045-1: important: Security update for libvirt,Novell SuSE,2022-01-11T10:40:20.000Z,Kyndryl Advisory
104412,MSS-OAR-E01-2022:112.1,Novell: openSUSE-SU-2022:0052-1: important: Security update for libsndfile,Novell SuSE,2022-01-11T10:39:35.000Z,Kyndryl Advisory
104411,MSS-OAR-E01-2022:111.1,Novell: SUSE-SU-2022:0052-1: important: Security update for libsndfile,Novell SuSE,2022-01-11T10:38:35.000Z,Kyndryl Advisory
104410,MSS-OAR-E01-2022:110.1,Novell: openSUSE-SU-2022:0043-1: moderate: Security update for systemd,Novell SuSE,2022-01-11T10:38:03.000Z,Kyndryl Advisory
104409,MSS-OAR-E01-2022:109.1,Novell: openSUSE-SU-2022:0050-1: important: Security update for net-snmp,Novell SuSE,2022-01-11T10:37:39.000Z,Kyndryl Advisory
104408,MSS-OAR-E01-2022:108.1,Novell: SUSE-SU-2022:0050-1: important: Security update for net-snmp,Novell SuSE,2022-01-11T10:37:02.000Z,Kyndryl Advisory
104407,MSS-OAR-E01-2022:107.1,IBM PSIRT: Security Bulletin: Vulnerability which affects Rational Team Concert (RTC) and IBM Engineering Workflow Management (EWM),IBM Other,2022-01-11T07:57:40.000Z,Kyndryl Advisory
104406,MSS-OAR-E01-2022:106.1,IBM PSIRT: Apache Log4j vulnerability may affect IBM Sterling B2B Integrator (CVE-2021-44228),IBM Tivoli,2022-01-11T07:43:05.000Z,Kyndryl Advisory
104117,MSS-OAR-E01-2021:7171.2,"Elastic: Elasticsearch 5.0.0-5.6.10 and 6.0.0-6.3.2: Log4j CVE-2021-44228, CVE-2021-45046 remediation",Other Advisories,2022-01-10T22:03:18.000Z,Critical
104132,MSS-OAR-E01-2021:7186.2,"Elastic: Logstash 5.0.0-6.8.20 and 7.0.0-7.16.0: Log4j CVE-2021-44228, CVE-2021-45046 remediation",Other Advisories,2022-01-10T22:01:26.000Z,Critical
104320,MSS-OAR-E01-2022:18.2,"HP: HPESBGN04215 rev.7 - Certain HPE Products using Apache Log4j, Remote Arbitrary Code Execution, Remote Code Execution, and Remote Denial of Service",HP,2022-01-10T21:56:16.000Z,Critical
104405,MSS-OAR-E01-2022:105.1,Debian: [SECURITY] [DSA 5038-1] ghostscript security update,Debian,2022-01-10T15:34:06.000Z,Kyndryl Advisory
104404,MSS-OAR-E01-2022:104.1,Debian: [SECURITY] [DSA 5037-1] roundcube security update,Debian,2022-01-10T15:31:22.000Z,Kyndryl Advisory
104403,MSS-OAR-E01-2022:103.1,"Novell: SUSE-SU-2022:0040-1: important: Security update for kubevirt, virt-api-container, virt-controller-container, virt-handler-container, virt-launcher-container, virt-operator-container",Novell SuSE,2022-01-10T15:04:16.000Z,Kyndryl Advisory
104402,MSS-OAR-E01-2022:102.1,Novell: SUSE-SU-2022:0041-1: important: Security update for libvirt,Novell SuSE,2022-01-10T14:56:22.000Z,Kyndryl Advisory
104401,MSS-OAR-E01-2022:101.1,"Novell: openSUSE-SU-2022:0040-1: important: Security update for kubevirt, virt-api-container, virt-controller-container, virt-handler-container, virt-launcher-container, virt-operator-container",Novell SuSE,2022-01-10T14:54:40.000Z,Kyndryl Advisory
104395,MSS-OAR-E01-2022:95.2,IBM PSIRT: Security Bulletin: Apache Log4j vulnerability affects IBM Sterling Connect:Direct for z/OS (CVE-2021-44228),IBM Other,2022-01-10T14:51:47.000Z,Critical
104400,MSS-OAR-E01-2022:100.1,Novell: SUSE-SU-2022:0042-1: important: Security update for libvirt,Novell SuSE,2022-01-10T14:37:52.000Z,Kyndryl Advisory
104399,MSS-OAR-E01-2022:99.1,"IBM PSIRT: Security Bulletin: Apache Log4j vulnerabilities impact IBM Sterling Connect:Direct for UNIX (CVE-2021-45105, CVE-2021-45046)",IBM Other,2022-01-10T14:21:58.000Z,Kyndryl Advisory
104398,MSS-OAR-E01-2022:98.1,IBM PSIRT: IBM® Db2® is vulnerable to an information disclosure as a result of a connected user having indirect read access to a table where they are not authorized to select from. (CVE-2021-38931),DB2,2022-01-10T14:14:30.000Z,Kyndryl Advisory
104397,MSS-OAR-E01-2022:97.1,IBM PSIRT: IBM® Db2® could allow a local user elevated privileges due to allowing modification of columns of existing tasks (CVE-2021-38926),DB2,2022-01-10T14:11:38.000Z,Kyndryl Advisory
104396,MSS-OAR-E01-2022:96.1,"IBM PSIRT: Security Bulletin: Vulnerabilities in Apache Log4j affect IBM App Connect Enterprise V11, V12 and IBM Integration Bus (CVE-2021-17571)",Websphere,2022-01-10T14:06:31.000Z,Kyndryl Advisory
104394,MSS-OAR-E01-2022:94.1,F5:  logback vulnerability CVE-2021-42550,Other Advisories,2022-01-10T12:24:28.000Z,Kyndryl Advisory
104393,MSS-OAR-E01-2022:93.1,F5:  Apache Log4j2 vulnerability CVE-2021-45046,Other Advisories,2022-01-10T12:22:06.000Z,Kyndryl Advisory
104392,MSS-OAR-E01-2022:92.1,F5:  Linux RPM vulnerability CVE-2021-20271,Other Advisories,2022-01-10T11:34:25.000Z,Kyndryl Advisory
104391,MSS-OAR-E01-2022:91.1,IBM PSIRT: Vulnerability in Netty affects IBM Cloud Private (CVE-2021-21290),IBM Other,2022-01-10T11:32:37.000Z,Kyndryl Advisory
104390,MSS-OAR-E01-2022:90.1,F5:  Apache HTTP server vulnerability CVE-2021-44224,Other Advisories,2022-01-10T11:29:20.000Z,Kyndryl Advisory
104389,MSS-OAR-E01-2022:89.1,F5:  Apache log4j2 denial-of-service vulnerability CVE-2021-45105,Other Advisories,2022-01-10T11:24:21.000Z,Kyndryl Advisory
104388,MSS-OAR-E01-2022:88.1,F5:  Apache Log4j Remote Code Execution vulnerability CVE-2021-4104,Other Advisories,2022-01-10T11:16:59.000Z,Kyndryl Advisory
104387,MSS-OAR-E01-2022:87.1,F5:  Apache HTTP server vulnerability CVE-2021-44790,Other Advisories,2022-01-10T11:12:37.000Z,Kyndryl Advisory
104386,MSS-OAR-E01-2022:86.1,F5:  Apache HTTPD vulnerability CVE-2020-1927,Other Advisories,2022-01-10T10:58:06.000Z,Kyndryl Advisory
104385,MSS-OAR-E01-2022:85.1,IBM PSIRT: Multiple vulnerabilities affect IBM Tivoli Monitoring Installed WebSphere Application Server including Log4j,IBM Tivoli,2022-01-10T10:26:43.000Z,Kyndryl Advisory
104384,MSS-OAR-E01-2022:84.1,IBM PSIRT: Security Bulletin: Vulnerabilities in Apache Log4j affect IBM Spectrum Protect Snapshot on Windows (CVE-2021-45105 and CVE-2021-45046),IBM Firmware,2022-01-10T10:19:15.000Z,Kyndryl Advisory
104383,MSS-OAR-E01-2022:83.1,"IBM PSIRT: Vulnerabilities in Apache Log4j affect IBM Spectrum Protect for Space Management (CVE-2021-45105, CVE-2021-45046)",IBM Tivoli,2022-01-10T10:14:53.000Z,Kyndryl Advisory
104382,MSS-OAR-E01-2022:82.1,IBM PSIRT: Security Bulletin: Multiple Security Vulnerabilities fixed in IBM Security Verify Access,IBM Tivoli,2022-01-10T10:00:55.000Z,Kyndryl Advisory
104381,MSS-OAR-E01-2022:81.1,"IBM PSIRT: Security Bulletin: Mulitple Apache Log4j vulnerabilities impact IBM Tivoli System Automation Application Manager (CVE-2021-45105, CVE-2021-45046)",IBM Tivoli,2022-01-10T09:56:15.000Z,Kyndryl Advisory
104380,MSS-OAR-E01-2022:80.1,IBM PSIRT: Vulnerability in Elasticsearch affects IBM Cloud Private (CVE-2021-22138),IBM Other,2022-01-10T09:42:30.000Z,Kyndryl Advisory
104377,MSS-OAR-E01-2022:77.1,Dell: DSA-2021-226: Dell EMC Unisphere for PowerMax,Other Firmware,2022-01-07T15:00:37.000Z,Kyndryl Advisory
104376,MSS-OAR-E01-2022:76.1,IBM PSIRT: Security Bulletin: Vulnerability in Apache Log4j affects IBM Tivoli Netcool Impact (CVE-2021-45046),IBM Tivoli,2022-01-07T14:34:55.000Z,Kyndryl Advisory
104375,MSS-OAR-E01-2022:75.1,"IBM PSIRT: Security Bulletin: Apache Log4j vulnerabilities impact IBM Sterling Connect:Direct for z/OS (CVE-2021-45105, CVE-2021-45046)",IBM Other,2022-01-07T14:29:05.000Z,Kyndryl Advisory
104374,MSS-OAR-E01-2022:74.1,IBM PSIRT: Security Bulletin: Vulnerability in mount affects AIX (CVE-2021-38990),AIX,2022-01-07T14:25:08.000Z,Kyndryl Advisory
104373,MSS-OAR-E01-2022:73.1,IBM PSIRT: Security Bulletin: IBM Security Access Manager has fixed a vulnerability in the log4j library shipped with the product. (CVE-2021-4104),IBM Tivoli,2022-01-07T14:22:33.000Z,Kyndryl Advisory
104372,MSS-OAR-E01-2022:72.1,IBM PSIRT: Security Bulletin: Vulnerabilities in Apache Log4j affect IBM Spectrum Protect Snapshot for VMware (CVE-2021-45105 and CVE-2021-45046),IBM Firmware,2022-01-07T14:06:16.000Z,Kyndryl Advisory
104371,MSS-OAR-E01-2022:71.1,IBM PSIRT: Security Bulletin: Vulnerability in OpenSSL affects AIX (CVE-2021-3712),AIX,2022-01-07T13:58:28.000Z,Kyndryl Advisory
104370,MSS-OAR-E01-2022:70.1,Centos: [CentOS-announce] CESA-2022:0003 Important CentOS 7 xorg-x11-server Security Update,CentOS,2022-01-07T13:36:55.000Z,Kyndryl Advisory
104369,MSS-OAR-E01-2022:69.1,"Dell: DSA-2021-271: Dell EMC Unity, Dell EMC Unity VSA, and Dell EMC Unity XT Security Update for Multiple Vulnerabilities",Other Advisories,2022-01-07T13:21:56.000Z,Kyndryl Advisory
104366,MSS-OAR-E01-2022:66.2,JFrog Artifactory: CVE-2021-41771,Other Advisories,2022-01-06T17:41:32.000Z,Kyndryl Advisory
104368,MSS-OAR-E01-2022:68.1,JFrog Artifactory: CVE-2021-23358,Other Advisories,2022-01-06T17:10:29.000Z,Kyndryl Advisory
104367,MSS-OAR-E01-2022:67.1,JFrog Artifactory: CVE-2021-3918,Other Advisories,2022-01-06T17:08:07.000Z,Kyndryl Advisory
104365,MSS-OAR-E01-2022:65.1,JFrog Artifactory: CVE-2021-23343,Other Advisories,2022-01-06T16:52:21.000Z,Kyndryl Advisory
104364,MSS-OAR-E01-2022:64.1,JFrog Artifactory: CVE-2021-41771,Other Advisories,2022-01-06T16:52:00.000Z,Kyndryl Advisory
104363,MSS-OAR-E01-2022:63.1,Debian: [SECURITY] [DSA 5035-1] apache2 security update,Debian,2022-01-06T15:47:39.000Z,Kyndryl Advisory
104362,MSS-OAR-E01-2022:62.1,Debian: [SECURITY] [DSA 5034-1] thunderbird security update,Debian,2022-01-06T15:46:02.000Z,Kyndryl Advisory
104361,MSS-OAR-E01-2022:61.1,Debian: [SECURITY] [DSA 5036-1] sphinxsearch security update,Debian,2022-01-06T15:45:05.000Z,Kyndryl Advisory
104360,MSS-OAR-E01-2022:60.1,Novell: SUSE-SU-2022:0032-1: important: Security update for libvirt,Novell SuSE,2022-01-06T15:39:48.000Z,Kyndryl Advisory
104359,MSS-OAR-E01-2022:59.1,Novell: SUSE-SU-2022:0029-1: important: Security update for python-Babel,Novell SuSE,2022-01-06T15:09:56.000Z,Kyndryl Advisory
104358,MSS-OAR-E01-2022:58.1,Novell: SUSE-IU-2022:1-1: Security update of suse-sles-15-sp3-chost-byos-v20220103-gen2,Novell SuSE,2022-01-06T15:05:35.000Z,Kyndryl Advisory
104357,MSS-OAR-E01-2022:57.1,Novell: SUSE-IU-2022:3-1: Security update of sles-15-sp3-chost-byos-v20220103,Novell SuSE,2022-01-06T14:59:59.000Z,Kyndryl Advisory
104356,MSS-OAR-E01-2022:56.1,Novell: SUSE-SU-2022:0021-1: important: Security update for libvirt,Novell SuSE,2022-01-06T14:56:12.000Z,Kyndryl Advisory
104355,MSS-OAR-E01-2022:54.1,Novell: SUSE-SU-2022:14872-1: important: Security update for libsndfile,Novell SuSE,2022-01-06T14:51:32.000Z,Kyndryl Advisory
104354,MSS-OAR-E01-2022:53.1,Red Hat: [RHSA-2021:5208-05] Moderate: OpenShift Container Platform 4.8.25 security update,Red Hat Linux,2022-01-06T13:53:29.000Z,Kyndryl Advisory
104353,MSS-OAR-E01-2022:52.1,Red Hat: [RHSA-2022:0002-02] Important: grafana security update,Red Hat Linux,2022-01-06T13:53:18.000Z,Kyndryl Advisory
104352,MSS-OAR-E01-2022:51.1,Red Hat: [RHSA-2022:0007-02] Moderate: idm:DL1 security update,Red Hat Linux,2022-01-06T13:53:08.000Z,Kyndryl Advisory
104351,MSS-OAR-E01-2022:50.1,Red Hat: [RHSA-2022:0008-03] Important: samba security update,Red Hat Linux,2022-01-06T13:52:55.000Z,Kyndryl Advisory
104350,MSS-OAR-E01-2022:49.1,Novell: SUSE-SU-2022:0028-1: important: Security update for python-Babel,Novell SuSE,2022-01-06T13:32:31.000Z,Kyndryl Advisory
104349,MSS-OAR-E01-2022:48.1,Novell: SUSE-IU-2022:2-1: Security update of suse-sles-15-sp3-chost-byos-v20220103-hvm-ssd-x86_64,Novell SuSE,2022-01-06T13:08:06.000Z,Kyndryl Advisory
104348,MSS-OAR-E01-2022:47.1,Novell: SUSE-SU-2022:0034-1: important: Security update for libsndfile,Novell SuSE,2022-01-06T12:38:06.000Z,Kyndryl Advisory
104347,MSS-OAR-E01-2022:46.1,Novell: SUSE-SU-2022:0030-1: important: Security update for net-snmp,Novell SuSE,2022-01-06T12:37:10.000Z,Kyndryl Advisory
104346,MSS-OAR-E01-2022:44.1,Novell: SUSE-SU-2022:0031-1: important: Security update for libvirt,Novell SuSE,2022-01-06T12:35:44.000Z,Kyndryl Advisory
104345,MSS-OAR-E01-2022:43.1,Novell: openSUSE-SU-2022:0021-1: important: Security update for libvirt,Novell SuSE,2022-01-06T12:35:05.000Z,Kyndryl Advisory
104344,MSS-OAR-E01-2022:42.1,Ubuntu: [USN-5212-1] Apache HTTP Server vulnerabilities,Ubuntu,2022-01-06T12:01:51.000Z,Kyndryl Advisory
104343,MSS-OAR-E01-2022:41.1,Ubuntu: [LSN-0083-1] Linux kernel vulnerability,Ubuntu,2022-01-06T12:01:42.000Z,Kyndryl Advisory
104342,MSS-OAR-E01-2022:40.1,Ubuntu: [USN-5207-1] Linux kernel (OEM) vulnerabilities,Ubuntu,2022-01-06T12:01:32.000Z,Kyndryl Advisory
104341,MSS-OAR-E01-2022:39.1,Ubuntu: [USN-5213-1] WebKitGTK vulnerabilities,Ubuntu,2022-01-06T12:01:24.000Z,Kyndryl Advisory
104340,MSS-OAR-E01-2022:38.1,Ubuntu: [USN-5206-1] Linux kernel (OEM) vulnerability,Ubuntu,2022-01-06T12:01:15.000Z,Kyndryl Advisory
104339,MSS-OAR-E01-2022:37.1,Ubuntu: [USN-5204-1] Django vulnerabilities,Ubuntu,2022-01-06T12:01:05.000Z,Kyndryl Advisory
104338,MSS-OAR-E01-2022:36.1,Oracle: [El-errata] New openssl updates available via Ksplice	(ELSA-2021-5226),Oracle,2022-01-06T11:54:21.000Z,Kyndryl Advisory
104337,MSS-OAR-E01-2022:35.1,Oracle: [El-errata] ELSA-2022-0003 Important: Oracle Linux 7 xorg-x11-server security update,Oracle,2022-01-06T11:52:08.000Z,Kyndryl Advisory
104336,MSS-OAR-E01-2022:34.1,Oracle: [El-errata] ELBA-2022-9004 Oracle Linux 7 Unbreakable Enterprise kernel bug fix update,Oracle,2022-01-06T11:51:54.000Z,Kyndryl Advisory
104335,MSS-OAR-E01-2022:33.1,Oracle: [El-errata] ELEA-2021-5239 Oracle Linux 8 cloud-init bug fix and enhancement update,Oracle,2022-01-06T11:51:42.000Z,Kyndryl Advisory
104334,MSS-OAR-E01-2022:32.1,Oracle: [El-errata] ELBA-2022-9002 Oracle Linux 7 edk2 bug fix update	(aarch64),Oracle,2022-01-06T11:51:21.000Z,Kyndryl Advisory
104333,MSS-OAR-E01-2022:31.1,Oracle: [El-errata] ELSA-2021-9638 Important: Oracle Linux 7 qemu security update,Oracle,2022-01-06T11:51:05.000Z,Kyndryl Advisory
